posvar,posmean,norm,fenergy
2832.8645565298602,-3.4292278246370125,-Inf,-82.94949293830132
2832.8640377129927,-5.919806429133765,NaN,-82.6361685977945
2832.8636618290902,-9.990815560561177,NaN,-82.43433473142181
2832.8633849615126,-14.731021831205778,NaN,-82.30394837076824
2832.8631872259202,-19.330274855681267,NaN,-82.23353755517337
2832.863035981963,-23.19538578990824,NaN,-82.2060141100269
2832.862926076724,-25.694496787129285,NaN,-82.20709433716343
2832.8628492236403,-26.23074022821045,NaN,-82.28635741736116
2832.86279389307,-25.026042332256665,NaN,-82.46651749018201
2832.8627542033773,-22.38872084821182,NaN,-82.71338191995687
2832.8627254012904,-18.675008309248557,NaN,-82.96317068008307
2832.862704446866,-14.681768184583397,NaN,-83.13908876116693
2832.862689282627,-11.0566371216843,NaN,-83.18179056506074
2832.86267826083,-8.338193574313745,NaN,-83.08366974873479
2832.8626702327124,-6.977991481454392,NaN,-82.88733286596084
2832.862664397126,-7.122653770479862,NaN,-82.65809956109388
2832.862660129126,-8.673599145035228,NaN,-82.45661566760896
2832.862657024444,-11.375462624055686,NaN,-82.30971908971492
2832.862654770803,-14.665934383953442,NaN,-82.2172213610936
2832.8626531288282,-17.989647088977012,NaN,-82.16507202969478
2832.8626519326335,-20.79910475743394,NaN,-82.1449094844013
2832.862651057292,-22.63316802856554,NaN,-82.16196922027734
2832.8626504191398,-23.212951532904565,NaN,-82.23068668629617
2832.8626499607317,-22.5134630260844,NaN,-82.35583040182314
2832.862649628424,-20.690107451398013,NaN,-82.52176779618253
2832.8626493872484,-18.10523517523882,NaN,-82.68889576954757
2832.862649213534,-15.223186488567622,NaN,-82.81055322970246
2832.862649086774,-12.542765553964538,NaN,-82.85143546830386
2832.8626489944227,-10.510375151767011,NaN,-82.80306410086268
2832.8626489292087,-9.441660163743274,NaN,-82.68524560661558
2832.8626488822915,-9.468353554737234,NaN,-82.53558568122844
2832.862648847428,-10.547221901594927,NaN,-82.3910515991447
2832.8626488219766,-12.446132084155552,NaN,-82.27498694453038
2832.862648804678,-14.807622055013434,NaN,-82.19493663942944
2832.862648791302,-17.21794524205392,NaN,-82.14908874415846
2832.8626487833285,-19.266586466102922,NaN,-82.13500196082327
2832.862648777604,-20.623729625213887,NaN,-82.15498087488959
2832.8626487744973,-21.092843857332525,NaN,-82.21318700283018
2832.862648771826,-20.63256739423684,NaN,-82.30802968924695
2832.862648769529,-19.362144771620322,NaN,-82.42593462630703
2832.8626487678353,-17.530836985564086,NaN,-82.54173160220853
2832.8626487669526,-15.471023820893729,NaN,-82.62635979333709
2832.8626487660376,-13.53909907334789,NaN,-82.65807318673774
2832.862648766028,-12.054835176804644,NaN,-82.63092007052569
2832.86264876561,-11.247397550975531,NaN,-82.55600145672452
2832.8626487649826,-11.223304234846081,NaN,-82.45543921660442
2832.8626487656306,-11.952598095231593,NaN,-82.35290315516681
2832.862648765553,-13.279738653614729,NaN,-82.26577441869426
2832.862648765513,-14.955336409932993,NaN,-82.20269831052747
2832.862648765989,-16.682759873870413,NaN,-82.16602649011543
2832.8626487660295,-18.169016579967202,NaN,-82.15610789297148
2832.862648766461,-19.17496795957458,NaN,-82.17375914984223
2832.862648766135,-19.55202941696036,NaN,-82.21924666779842
2832.8626487660267,-19.26426111410031,NaN,-82.2888566036986
2832.8626487658667,-18.388945718667788,NaN,-82.372163250335
2832.8626487667716,-17.09878032323825,NaN,-82.45260597026572
2832.8626487666656,-15.628684220328104,NaN,-82.51194371812949
2832.8626487665997,-14.23390343415725,NaN,-82.53646965325265
2832.8626487666734,-13.145672909949845,NaN,-82.52183636129962
2832.8626487665765,-12.533811368135465,NaN,-82.47403823084369
2832.862648766558,-12.480518320895923,NaN,-82.40632334684528
2832.8626487665856,-12.970551022689623,NaN,-82.3339296390609
2832.862648766813,-13.897828758194194,NaN,-82.26946554442998
2832.862648766744,-15.087395011616254,NaN,-82.22083323568154
2832.8626487666447,-16.32769564031301,NaN,-82.19182928793748
2832.8626487664524,-17.407883836965294,NaN,-82.18396111268657
2832.8626487664096,-18.153191681739575,NaN,-82.19764466744346
2832.8626487663846,-18.45279075750382,NaN,-82.23182405454509
2832.8626487663428,-18.27564735681235,NaN,-82.28253201572602
2832.862648766329,-17.67231842416961,NaN,-82.34183584175207
2832.862648766673,-16.762815845093158,NaN,-82.3985151145555
2832.8626487664683,-15.713472501472717,NaN,-82.44071704758153
2832.862648766619,-14.70688931334376,NaN,-82.45953721985984
2832.862648767006,-13.910544577226048,NaN,-82.45182079035999
2832.8626487666734,-13.449252075104281,NaN,-82.42085957217341
2832.862648766453,-13.386038290500785,NaN,-82.37477864278162
2832.862648766657,-13.714219609407703,NaN,-82.32358026960287
2832.862648766565,-14.361567959155071,NaN,-82.27631779477451
2832.862648766358,-15.205299019970212,NaN,-82.23951338019992
2832.8626487665174,-16.094943966542797,NaN,-82.21701099480924
2832.8626487665397,-16.87884899763667,NaN,-82.2106188121063
2832.8626487662777,-17.429750183647656,NaN,-82.22063054255796
2832.8626487661227,-17.665107808193156,NaN,-82.24571718184166
2832.8626487660686,-17.559057307208995,NaN,-82.28238513056613
2832.862648765802,-17.144284270987274,NaN,-82.32469882972214
2832.862648766097,-16.503987325326133,NaN,-82.36491717743434
2832.86264876595,-15.755681933121094,NaN,-82.39515042974995
2832.8626487659094,-15.029943400581411,NaN,-82.4094763460057
2832.862648766294,-14.447870871176,NaN,-82.40560452507589
2832.862648766505,-14.101133068712882,NaN,-82.3853551522493
2832.8626487664624,-14.03782251324467,NaN,-82.35380814619202
2832.862648766618,-14.256265514657187,NaN,-82.31760623297555
2832.8626487664847,-14.707463499408119,NaN,-82.28320406801436
2832.8626487672136,-15.305395941158897,NaN,-82.25570479181806
2832.8626487670854,-15.943098435131025,NaN,-82.23846765575468
2832.8626487669303,-16.51156850762952,NaN,-82.23322021126842
2832.862648767037,-16.918188929270684,NaN,-82.24023912932921
2832.862648766834,-17.10159651224157,NaN,-82.25833077029733
2832.862648766599,-17.040644696657207,NaN,-82.28468337838353
2832.8626487668803,-16.75621298065166,NaN,-82.31491303179291
2832.862648766869,-16.30586601553053,NaN,-82.3436078343891
2832.862648766979,-15.772576024725794,NaN,-82.36540171431238
2832.862648767295,-15.249659352800483,NaN,-82.37626704118247
2832.862648767114,-14.824629803256862,NaN,-82.3745288401758
2832.8626487673087,-14.564728749555144,NaN,-82.36119309830315
2832.8626487677884,-14.506495838000802,NaN,-82.33949082362165
2832.8626487674655,-14.650957127237033,NaN,-82.31388297445528
2832.862648767032,-14.964997038973177,NaN,-82.28895621481365
2832.8626487666656,-15.388413547839813,NaN,-82.26858457757635
2832.862648766565,-15.845223527916817,NaN,-82.25550467808216
2832.862648766615,-16.25713054419157,NaN,-82.25121265790699
2832.8626487666493,-16.55679671529107,NaN,-82.2559826954257
2832.862648766753,-16.698693422251136,NaN,-82.2688702268797
2832.8626487667852,-16.665811859689377,NaN,-82.28772106738325
2832.8626487666493,-16.471283844196705,NaN,-82.30932928583161
2832.862648766593,-16.154862183730284,NaN,-82.32987734115022
2832.8626487665706,-15.77507572594374,NaN,-82.34565388743022
2832.8626487665165,-15.398567285463448,NaN,-82.35386899757691
2832.862648766504,-15.08853014217861,NaN,-82.35328978348412
2832.8626487665797,-14.89422781223142,NaN,-82.34446633651214
2832.862648766818,-14.84331269161332,NaN,-82.32948366397841
2832.8626487667234,-14.938114275538595,NaN,-82.31136503422408
2832.862648766541,-15.156348422035506,NaN,-82.29336371634577
2832.862648766565,-15.455936388260644,NaN,-82.2783654486102
2832.862648766614,-15.782944017756968,NaN,-82.26851259277396
2832.862648766613,-16.08117006461381,NaN,-82.26503317564266
2832.862648766931,-16.30169886549039,NaN,-82.26819028378804
2832.8626487666984,-16.41081207578734,NaN,-82.27728533997197
2832.862648766713,-16.39499983846233,NaN,-82.29071825691426
2832.8626487668057,-16.262354627118484,NaN,-82.30616324569701
2832.862648767324,-16.04027051272746,NaN,-82.320912007468
2832.862648767272,-15.769995628537021,NaN,-82.33236492373248
2832.86264876771,-15.49909097263844,NaN,-82.33856083150545
2832.8626487675515,-15.273155237320962,NaN,-82.3385866871522
2832.8626487673782,-15.128239565088341,NaN,-82.33273480340722
2832.862648767543,-15.085198258388573,NaN,-82.32236612348834
2832.862648768135,-15.146841536521185,NaN,-82.30954461554666
2832.8626487682054,-15.298247480246554,NaN,-82.29657573458167
2832.8626487680835,-15.510043282394061,NaN,-82.2855829742789
2832.8626487685274,-15.743974733168772,NaN,-82.27820291081207
2832.862648768811,-15.959727520466595,NaN,-82.27541103154908
2832.8626487687848,-16.1217984544679,NaN,-82.27744854952039
2832.8626487686843,-16.20525855549727,NaN,-82.28382047044124
2832.862648768608,-16.199486752152968,NaN,-82.29336261771095
2832.8626487684223,-16.10933434448919,NaN,-82.30439840988629
2832.8626487682777,-15.953636087740358,NaN,-82.31499973622749
2832.86264876853,-15.761433736780573,NaN,-82.32332877304248
2832.862648768303,-15.566646807273067,NaN,-82.32799134528909
2832.862648768786,-15.402154551449126,NaN,-82.32830802308126
2832.8626487686556,-15.294310282447318,NaN,-82.32442507116207
2832.8626487688725,-15.258792035397908,NaN,-82.31723846461045
2832.862648768621,-15.298429455139118,NaN,-82.30816529894128
2832.8626487690235,-15.403286525651815,NaN,-82.29883872911455
2832.862648768721,-15.552888130210171,NaN,-82.29080869618588
2832.8626487687457,-15.720122661402991,NaN,-82.28530561502816
2832.8626487690426,-15.876091305583,NaN,-82.28308787156516
2832.8626487693296,-15.995047090269805,NaN,-82.28436788637077
2832.862648769355,-16.058588951502973,NaN,-82.28880553731938
2832.862648769386,-16.058437694420792,NaN,-82.29556606001529
2832.862648768852,-15.997388547596907,NaN,-82.30344702913703
2832.8626487689244,-15.888359365457577,NaN,-82.31107305684691
2832.862648768937,-15.751777403910962,NaN,-82.31713638061228
2832.862648768687,-15.611816511317011,NaN,-82.32063764884765
2832.862648768983,-15.492167702986807,NaN,-82.32106956055532
2832.86264876929,-15.412074879410607,NaN,-82.31849627351266
2832.8626487695724,-15.383291026196666,NaN,-82.31351115522921
2832.862648769897,-15.408426891614127,NaN,-82.30709130965761
2832.862648769499,-15.480909372172528,NaN,-82.30039346628655
2832.8626487699767,-15.58648660585557,NaN,-82.29454267281744
2832.8626487699985,-15.705959327232689,NaN,-82.29045405845773
2832.8626487701795,-15.818625692916289,NaN,-82.28870855817922
2832.8626487696224,-15.905829066158693,NaN,-82.28948728995056
2832.8626487702795,-15.954007478523131,NaN,-82.29256225527888
2832.8626487701813,-15.956753461541814,NaN,-82.29734126742642
2832.862648770793,-15.915580781222658,NaN,-82.30296553022663
2832.8626487708634,-15.839325327867476,NaN,-82.30845298856661
2832.8626487709316,-15.742340338984185,NaN,-82.31286891002333
2832.8626487710676,-15.64184198276917,NaN,-82.31549272023472
2832.862648770635,-15.554888773446546,NaN,-82.31594485676283
2832.862648770489,-15.49551886125874,NaN,-82.31424433932648
2832.8626487703577,-15.4725198939119,NaN,-82.31078554181067
2832.8626487700817,-15.488179092936338,NaN,-82.30624423997506
2832.8626487701263,-15.538181179691009,NaN,-82.3014396557146
2832.862648770172,-15.612621406040708,NaN,-82.29718526523902
2832.862648770662,-15.697914786814875,NaN,-82.29415660970517
2832.862648770273,-15.779241392331265,NaN,-82.29279401854615
2832.862648770408,-15.843093045080566,NaN,-82.29324805323927
2832.8626487708684,-15.87948860813113,NaN,-82.29536923193155
2832.862648770785,-15.883499623452865,NaN,-82.29874087333496
2832.8626487703245,-15.855859649362497,NaN,-82.30275169301285
2832.8626487703273,-15.802594641344031,NaN,-82.30670027340784
2832.8626487703564,-15.733779124791743,NaN,-82.30991654919285
2832.8626487702086,-15.661665410904622,NaN,-82.31187885493023
2832.862648770032,-15.59852782146216,NaN,-82.31230293009708
2832.8626487701486,-15.55459695778561,NaN,-82.3111841034854
2832.862648770073,-15.53642759352124,NaN,-82.30878489723636
2832.8626487704673,-15.545955885813527,NaN,-82.30557363981416
2832.86264877041,-15.580374523915216,NaN,-82.30213046517952
2832.86264877028,-15.632811248418655,NaN,-82.29904193447828
2832.8626487705865,-15.693661665693428,NaN,-82.29680405993736
2832.862648770362,-15.752323699702355,NaN,-82.29574801767808
2832.862648770547,-15.79902444812594,NaN,-82.2959964984509
2832.8626487702713,-15.826428112048536,NaN,-82.29745365082249
2832.8626487704523,-15.830764035827341,NaN,-82.29982818033318
2832.8626487704205,-15.812305967609788,NaN,-82.3026862121219
2832.862648770477,-15.775150133220878,NaN,-82.30552683191559
2832.862648770348,-15.72635994745739,NaN,-82.30786882202392
2832.8626487705806,-15.674648781359585,NaN,-82.30933352153079
2832.8626487705424,-15.628842457201449,NaN,-82.30970802331217
2832.862648770456,-15.596389687622619,NaN,-82.30897633682116
2832.8626487701567,-15.582168946354017,NaN,-82.3073131760118
2832.8626487704505,-15.58777958676894,NaN,-82.30504350201613
2832.8626487703746,-15.611415397418964,NaN,-82.30257807002863
2832.862648770389,-15.648316536831144,NaN,-82.3003389564401
2832.8626487704983,-15.691698671819537,NaN,-82.29868892926675
2832.8626487704255,-15.733982268980661,NaN,-82.29787561741887
2832.8626487702854,-15.76810219636015,NaN,-82.29799743083413
2832.862648770707,-15.788673843293,NaN,-82.29899440385248
2832.862648770954,-15.792825834251888,NaN,-82.30066398623853
2832.862648770647,-15.780573757184726,NaN,-82.30269896454456
2832.8626487707133,-15.754691997704503,NaN,-82.30474175239601
2832.862648770822,-15.720127064591045,NaN,-82.30644639280013
2832.8626487708425,-15.683071035379903,NaN,-82.3075375850267
2832.8626487707256,-15.649865766131695,NaN,-82.30785595189741
2832.86264877074,-15.625929557546343,NaN,-82.30738119332477
2832.862648770958,-15.614885856100456,NaN,-82.30622937550334
2832.862648770774,-15.618031773291825,NaN,-82.30462610960262
2832.8626487712804,-15.634221050839013,NaN,-82.30286215067963
2832.862648771289,-15.66016313633751,NaN,-82.30124073900788
2832.8626487715205,-15.691069964320242,NaN,-82.30002641184092
2832.862648771199,-15.721526521106425,NaN,-82.29940349320304
2832.862648771474,-15.746429016586587,NaN,-82.29944992011838
2832.8626487714964,-15.761829904575011,NaN,-82.30012929045893
2832.8626487716374,-15.765551654121962,NaN,-82.30130141192308
2832.8626487718316,-15.757476079928399,NaN,-82.30274920896227
2832.862648771778,-15.739474669871463,NaN,-82.30421755373322
2832.862648771403,-15.71500724150626,NaN,-82.30545760503014
2832.862648771489,-15.688470864387021,NaN,-82.30626903563189
2832.862648771411,-15.664419431789643,NaN,-82.3065326586252
2832.8626487710844,-15.646790789794116,NaN,-82.30622769415845
2832.8626487705706,-15.638271106500294,NaN,-82.30543099534543
2832.862648770287,-15.63989743853947,NaN,-82.3042992041162
2832.8626487699603,-15.650954992396315,NaN,-82.30303806112806
2832.862648770509,-15.669173547873108,NaN,-82.3018651562868
2832.8626487698925,-15.691176992082735,NaN,-82.3009729575117
2832.86264877029,-15.713099337061129,NaN,-82.30049817786653
2832.8626487699767,-15.731256355067792,NaN,-82.3005019038676
2832.8626487697034,-15.742757431660422,NaN,-82.30096291452446
2832.8626487694564,-15.745957310374436,NaN,-82.30178458150544
2832.862648770393,-15.740678700086429,NaN,-82.30281380308861
2832.8626487697525,-15.728178262058636,NaN,-82.30386867156903
2832.8626487701185,-15.710872858467226,NaN,-82.30477017663793
2832.8626487702586,-15.691882537149237,NaN,-82.3053724977126
2832.862648770048,-15.674475101521729,NaN,-82.30558661890018
2832.862648770065,-15.661509978569672,NaN,-82.30539323301582
2832.862648770223,-15.654974967848041,NaN,-82.30484298814349
2832.862648770477,-15.65568975976113,NaN,-82.30404459873921
2832.8626487703173,-15.663218844984085,NaN,-82.30314358438159
2832.8626487699707,-15.675999359482653,NaN,-82.30229591369653
2832.8626487704373,-15.691653012482254,NaN,-82.30164136744474
2832.862648769943,-15.707421620076516,NaN,-82.30128105192512
2832.86264877025,-15.720647604306153,NaN,-82.30126243779569
2832.862648769946,-15.729216673153767,NaN,-82.30157388084513
2832.8626487699407,-15.731889859108035,NaN,-82.30214904020818
2832.8626487697675,-15.72847387223739,NaN,-82.3028801152634
2832.8626487698048,-15.719808142527176,NaN,-82.30363749673802
2832.8626487701845,-15.707578702519458,NaN,-82.30429242605237
2832.8626487699717,-15.69399774899776,NaN,-82.30473876219594
2832.8626487701335,-15.681408628488725,NaN,-82.30491012146854
2832.8626487699157,-15.67188593870865,NaN,-82.30478952936596
2832.8626487702586,-15.666898228773661,NaN,-82.30441015579731
2832.862648770399,-15.667087316205667,NaN,-82.3038473960064
2832.8626487707975,-15.672196272681683,NaN,-82.30320412127185
2832.862648770246,-15.681151727395909,NaN,-82.30259202872753
2832.862648770559,-15.692279932629258,NaN,-82.30211248502178
2832.8626487705565,-15.703614427981709,NaN,-82.30184008357992
2832.8626487704623,-15.713239565472604,NaN,-82.30181145021038
2832.8626487703004,-15.719610548126486,NaN,-82.30202083050403
2832.862648770275,-15.72179716723166,NaN,-82.30242285227246
2832.8626487705155,-15.719613554845326,NaN,-82.30294173006678
2832.8626487698075,-15.71361708158907,NaN,-82.30348518593132
2832.8626487696797,-15.704982275647826,NaN,-82.30396063508533
2832.8626487696447,-15.695276406780794,NaN,-82.30429084096158
2832.8626487692,-15.686178762973158,NaN,-82.3044263765546
2832.862648769364,-15.67919329103883,NaN,-82.30435284321243
2832.8626487693205,-15.675403229161038,NaN,-82.30409179081767
2832.8626487690267,-15.67530718081563,NaN,-82.30369545283088
2832.8626487690917,-15.678760663829335,NaN,-82.30323650742116
2832.8626487690176,-15.685028380505702,NaN,-82.30279488118435
2832.862648769261,-15.692933601115055,NaN,-82.30244399191588
2832.8626487691527,-15.701075308382764,NaN,-82.30223876005539
2832.862648769377,-15.708073628723286,NaN,-82.30220727237406
2832.862648769429,-15.71280103361084,NaN,-82.30234727832203
2832.862648769134,-15.714561037780578,NaN,-82.30262786743037
2832.862648768373,-15.713186616674058,NaN,-82.30299584010982
2832.862648768083,-15.709045278869691,NaN,-82.3033855474971
2832.8626487679117,-15.702953999171656,NaN,-82.30373044431349
2832.862648767786,-15.696022242372482,NaN,-82.30397435318696
2832.862648767896,-15.689452610800648,NaN,-82.30408053257634
2832.862648767518,-15.684334493638607,NaN,-82.30403707232654
2832.8626487673046,-15.681465734175552,NaN,-82.30385783176416
2832.862648767465,-15.681231095752658,NaN,-82.30357895088218
2832.862648767206,-15.683555500556531,NaN,-82.30325174183213
2832.8626487675792,-15.687936656058067,NaN,-82.30293335375131
2832.862648766804,-15.693548128076408,NaN,-82.30267690395044
2832.8626487667952,-15.69939245853017,NaN,-82.30252275661587
2832.8626487669585,-15.704476393951849,NaN,-82.30249233773316
2832.862648767377,-15.707977786775546,NaN,-82.30258538438693
2832.862648767409,-15.709376455355365,NaN,-82.30278092393996
2832.8626487671586,-15.708528556988439,NaN,-82.30304166518545
2832.862648768374,-15.705674419378834,NaN,-82.30332094010373
2832.862648768405,-15.70138140670126,NaN,-82.30357094379156
2832.8626487694396,-15.696434256682023,NaN,-82.30375083965487
2832.8626487697093,-15.691693619866365,NaN,-82.30383336057662
2832.862648769937,-15.687947980833634,NaN,-82.30380883735529
2832.8626487694646,-15.685784158250847,NaN,-82.30368606913362
2832.8626487691267,-15.685497360676237,NaN,-82.30349002253865
2832.8626487691163,-15.687054207835896,NaN,-82.30325689820006
2832.862648769283,-15.690112635047196,NaN,-82.3030275290323
2832.8626487695437,-15.694092858505408,NaN,-82.30284030794178
2832.8626487692336,-15.698285243512498,NaN,-82.30272485409932
2832.8626487690517,-15.701975325214018,NaN,-82.30269743817416
2832.8626487692472,-15.704564205215332,NaN,-82.302758842005
2832.8626487693627,-15.705664272054083,NaN,-82.30289489767779
2832.8626487683414,-15.70515521672288,NaN,-82.30307950238785
2832.8626487684755,-15.70319264693535,NaN,-82.30327950713331
2832.8626487689407,-15.700169912239526,NaN,-82.3034605890914
2832.8626487685774,-15.69664159672846,NaN,-82.30359308269726
2832.862648768823,-15.693223215918657,NaN,-82.30365678471162
2832.862648769025,-15.690485025647321,NaN,-82.30364395815013
2832.8626487686374,-15.688858062447906,NaN,-82.30356009719594
2832.8626487686224,-15.688567689160816,NaN,-82.30342241918606
2832.8626487689444,-15.689604628585501,NaN,-82.30325644324148
2832.8626487691176,-15.691736727808578,NaN,-82.30309132369416
2832.862648768628,-15.69455770271789,NaN,-82.30295478607877
2832.8626487689376,-15.697563055111095,NaN,-82.3028685341776
2832.862648768772,-15.700239209748135,NaN,-82.30284487437825
2832.862648768954,-15.702150302276474,NaN,-82.30288506301781
2832.8626487690926,-15.703008120461396,NaN,-82.30297957471748
2832.862648769066,-15.702714166098227,NaN,-82.303110164293
2832.862648769288,-15.701367974339636,NaN,-82.30325330425512
2832.8626487691045,-15.699241758168917,NaN,-82.30338436630655
2832.8626487689694,-15.696727107967142,NaN,-82.30348181517229
2832.8626487693323,-15.694263927193354,NaN,-82.30353070504043
2832.862648769734,-15.692264331376528,NaN,-82.30352491630333
2832.8626487697816,-15.691044530835283,NaN,-82.30346780424657
2832.8626487694764,-15.690775808694951,NaN,-82.30337121883008
2832.8626487696692,-15.691462010136657,NaN,-82.30325313399726
2832.8626487696674,-15.692946176879685,NaN,-82.30313435113271
2832.8626487700717,-15.69494394329134,NaN,-82.30303487569267
2832.862648770166,-15.697096912532889,NaN,-82.30297059072495
2832.862648769795,-15.699036165137148,NaN,-82.30295077137202
2832.862648769354,-15.700444775766282,NaN,-82.30297681652746
2832.862648769673,-15.701108865105134,NaN,-82.30304235603353
