posvar,posmean,norm,fenergy
26.202044342482328,-2.512713015918229,-339.0595673098138,-43.47063010628421
31.114859236402037,1.9109241733964524,-34312.538152542926,-37.86152812569289
31.110494959686008,1.8220708968939452,-3.431647658785634e6,-36.285105178125235
31.110679559134297,1.6818071045916425,-3.4316516027091295e8,-35.82722310901725
31.11067764823125,1.6952505814451997,-3.4316516421467907e10,-35.851496045131476
31.11067791305362,1.7016457567362,-3.4316516425411675e12,-35.854060060626
31.110677955719094,1.7013004593772245,-3.431651642545112e14,-35.85238484305314
31.110677956137334,1.7009884819271555,-3.4316516425451492e16,-35.85235972303578
31.110677956189246,1.7010109322114149,-3.431651642545151e18,-35.85245835947125
31.110677956189818,1.7010222283463698,-3.431651642545152e20,-35.85245415502821
31.11067795618987,1.7010209030740506,-3.431651642545152e22,-35.85244977272477
31.11067795618987,1.701020492789986,-3.4316516425451523e24,-35.85245006496126
31.11067795618987,1.7010205712841502,-3.4316516425451515e26,-35.852450247785654
31.11067795618987,1.7010205855085887,-3.431651642545151e28,-35.852450228566425
31.11067795618987,1.7010205813626824,-3.43165164254515e30,-35.85245022156542
31.11067795618987,1.7010205809062549,-3.431651642545151e32,-35.852450222688404
31.11067795618987,1.7010205811086683,-3.4316516425451515e34,-35.85245022294292
31.11067795618987,1.7010205811205672,-3.4316516425451516e36,-35.852450222882396
31.11067795618987,1.701020581111219,-3.4316516425451506e38,-35.85245022287381
31.11067795618987,1.7010205811110835,-3.43165164254515e40,-35.85245022287701
